ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-4-000358,regega75@corvus.org,23-12-2024,starter,,no
SGN-4-000359,vefasi88@arcline.io,01-02-2024,scale,,yes
SGN-4-000360,lalabi50@brightmail.dev,20-10-2024,growth,,no
SGN-4-000361,daguzu68@eastwind.co,25-11-2025,scale,,yes
SGN-4-000362,zogapi98@delta-post.net,28-06-2025,growth,L3ZM128I,yes
SGN-4-000363,milili32@brightmail.dev,24-02-2025,scale,,yes
SGN-4-000364,galove52@eastwind.co,02-11-2024,starter,2AHOLKFU,no
SGN-4-000365,lofame44@brightmail.dev,09-04-2025,scale,,yes
SGN-4-000366,sosubi14@eastwind.co,11-02-2025,growth,,yes
SGN-4-000367,nefupe27@arcline.io,10-11-2025,scale,14XJVGQH,yes
SGN-4-000368,pefifa74@corvus.org,14-08-2024,starter,,no
SGN-4-000369,fosoke33@brightmail.dev,17-11-2025,scale,K86KY9B3,yes
SGN-4-000370,tamoki81@corvus.org,26-08-2024,scale,,no
SGN-4-000371,loduve95@arcline.io,05-07-2025,growth,,no
SGN-4-000372,culedi80@delta-post.net,06-07-2024,growth,,yes
SGN-4-000373,cugupi74@eastwind.co,18-02-2024,scale,,yes
SGN-4-000374,tozili14@arcline.io,15-06-2025,growth,MY43R6KP,no
SGN-4-000375,koguci32@delta-post.net,12-05-2024,growth,,no
SGN-4-000376,boreco23@delta-post.net,25-02-2025,scale,,yes
SGN-4-000377,mecibo58@arcline.io,20-09-2025,growth,8W8VLT4A,yes
SGN-4-000378,maresa65@arcline.io,04-11-2024,scale,,no
SGN-4-000379,ficuki62@arcline.io,04-12-2025,scale,,no
SGN-4-000380,mememi27@corvus.org,18-08-2024,growth,MH6A8PGE,yes
SGN-4-000381,cemava36@arcline.io,25-10-2024,starter,,yes
SGN-4-000382,durude95@eastwind.co,01-12-2025,starter,,no
SGN-4-000383,fufoke50@delta-post.net,02-08-2025,starter,,no
SGN-4-000384,sopele45@brightmail.dev,15-05-2024,growth,,no
SGN-4-000385,guruda14@eastwind.co,12-08-2025,growth,KXXMU3IE,yes
SGN-4-000386,vepuru92@arcline.io,19-06-2024,starter,,yes
SGN-4-000387,ragaku99@brightmail.dev,26-12-2024,growth,,yes
SGN-4-000388,vozupa59@brightmail.dev,03-03-2025,growth,MNNMRPF0,yes
SGN-4-000389,rusanu72@corvus.org,20-01-2024,starter,A3UW7IW9,no
SGN-4-000390,mezole88@corvus.org,10-01-2025,scale,8QAOND14,no
SGN-4-000391,foguni86@arcline.io,16-01-2025,scale,,no
SGN-4-000392,pupuru84@corvus.org,25-08-2024,scale,68EFPZSW,yes
SGN-4-000393,catoka50@arcline.io,12-11-2024,growth,,yes
SGN-4-000394,cagode30@corvus.org,26-08-2025,scale,MXHPYB22,yes
SGN-4-000395,bedime88@eastwind.co,08-10-2025,growth,,no
SGN-4-000396,rodafu40@delta-post.net,03-11-2024,growth,5I2BFUJE,yes
SGN-4-000397,sesali16@brightmail.dev,19-02-2024,starter,,yes
SGN-4-000398,molezo29@delta-post.net,14-05-2025,growth,,no
SGN-4-000399,fetome54@delta-post.net,27-05-2025,starter,G10V8RXP,no
SGN-4-000400,tubira88@corvus.org,06-05-2025,growth,Z3HBW8WK,no
SGN-4-000401,gazude72@corvus.org,10-03-2025,scale,440IALNG,yes
SGN-4-000402,negicu60@eastwind.co,27-11-2024,scale,,yes
SGN-4-000403,vapemu99@delta-post.net,23-06-2024,scale,,no
SGN-4-000404,secipa21@corvus.org,25-06-2024,scale,SIAN07CT,no
SGN-4-000405,pakodi80@eastwind.co,11-11-2024,growth,,yes
SGN-4-000406,nudave96@corvus.org,26-06-2025,scale,33Z9YQSY,yes
SGN-4-000407,corizu26@arcline.io,17-09-2025,growth,,yes
SGN-4-000408,sisupu71@eastwind.co,26-11-2024,scale,RLYZYW75,yes
SGN-4-000409,pegesu63@corvus.org,11-07-2024,growth,,yes
SGN-4-000410,cikota82@arcline.io,10-01-2024,scale,WHNZ1QBI,yes
SGN-4-000411,balefu20@delta-post.net,02-10-2024,growth,VZWLHDQ2,yes
SGN-4-000412,dosomi57@corvus.org,23-08-2024,starter,YAWF02VY,no
SGN-4-000413,vereme89@brightmail.dev,13-02-2024,growth,ALJNIKTC,yes
SGN-4-000414,togabu50@arcline.io,08-09-2024,starter,WZID3QL3,yes
SGN-4-000415,saruvi88@corvus.org,28-08-2025,growth,DL4D6W0P,no
SGN-4-000416,licako61@arcline.io,09-03-2025,starter,DF5S9HD1,yes
SGN-4-000417,kititu39@eastwind.co,22-12-2025,scale,,yes
SGN-4-000418,felile98@eastwind.co,12-11-2025,growth,,yes
SGN-4-000419,tisogu12@eastwind.co,03-09-2024,starter,,no
SGN-4-000420,cisozu88@arcline.io,26-12-2025,scale,,yes
SGN-4-000421,kobigo87@eastwind.co,27-03-2025,scale,B2LQY6B7,yes
SGN-4-000422,lekuce67@delta-post.net,23-04-2025,starter,,yes
SGN-4-000423,cubozo99@arcline.io,21-10-2025,growth,4463JEY7,no
SGN-4-000424,lofome49@eastwind.co,25-07-2025,starter,,yes
SGN-4-000425,mamilu44@arcline.io,11-02-2025,starter,,yes
SGN-4-000426,laroke69@arcline.io,25-08-2024,scale,,no
SGN-4-000427,fisici40@delta-post.net,11-09-2024,scale,UKFTTTJG,yes
SGN-4-000428,bababa92@eastwind.co,08-10-2025,starter,,yes
SGN-4-000429,vorafa93@arcline.io,11-02-2025,growth,,yes
SGN-4-000430,codele21@eastwind.co,26-01-2025,growth,W767CTIZ,yes
SGN-4-000431,lipiki39@delta-post.net,03-12-2025,starter,,yes
SGN-4-000432,porole33@corvus.org,09-09-2025,scale,RDISIPD3,no
SGN-4-000433,barula53@arcline.io,27-07-2024,scale,,yes
SGN-4-000434,fibapu20@arcline.io,03-11-2024,scale,FU4CBO7D,no
SGN-4-000435,zanani82@brightmail.dev,05-06-2025,scale,GHJ8SXVZ,yes
SGN-4-000436,bifaga78@corvus.org,14-07-2024,starter,22AJ3MVC,yes
SGN-4-000437,razedo36@corvus.org,20-09-2025,growth,0FOML5ZW,no
SGN-4-000438,damefo45@brightmail.dev,23-09-2025,starter,,yes
SGN-4-000439,digeza93@brightmail.dev,11-07-2025,scale,RB7DYINA,yes
SGN-4-000440,vofadu94@arcline.io,14-06-2025,scale,,yes
SGN-4-000441,sivedu17@brightmail.dev,05-09-2024,growth,,no
SGN-4-000442,tutaro56@brightmail.dev,02-10-2025,starter,,yes
SGN-4-000443,fulogu10@brightmail.dev,07-10-2025,starter,,no
SGN-4-000444,likabe83@eastwind.co,11-09-2024,growth,7MKV89RO,yes
SGN-4-000445,kokopa55@delta-post.net,25-08-2025,scale,D8VA4K2Q,no
SGN-4-000446,bizuki33@eastwind.co,16-06-2025,starter,GJKVQILV,yes
SGN-4-000447,banovu21@eastwind.co,27-01-2024,scale,,no
SGN-4-000448,feforo51@eastwind.co,13-04-2024,scale,,yes
SGN-4-000449,divabu10@delta-post.net,18-09-2025,starter,,yes
SGN-4-000450,dilufi81@delta-post.net,24-06-2024,growth,ZCQHN9VP,yes
,tozaka20@delta-post.net,18-07-2025,scale,,no
SGN-4-000452,maredi68@brightmail.dev,26-06-2024,scale,NKLY47HW,no
SGN-4-000453,gemale18@delta-post.net,11-06-2025,starter,RHBVQJNB,yes
SGN-4-000454,mamamu98@delta-post.net,03-01-2024,growth,6GQQYSEI,no
SGN-4-000455,zitobo15@corvus.org,18-08-2025,growth,,yes
SGN-4-000456,gorere73@delta-post.net,12-06-2025,starter,95GBEJ2M,yes
SGN-4-000457,kodesu93@arcline.io,21-02-2024,growth,,yes
SGN-4-000458,riboza47@arcline.io,12-01-2025,scale,3XUOE9EW,yes
SGN-4-000459,gopigo57@eastwind.co,12-03-2025,growth,,yes
SGN-4-000460,fogimi91@corvus.org,03-03-2024,scale,MGKSW9B5,yes
SGN-4-000461,zemege59@arcline.io,19-10-2024,starter,ZPBT50IN,no
SGN-4-000462,levazu65@corvus.org,18-05-2025,starter,5A5FTTY0,yes
SGN-4-000463,mebovu65@brightmail.dev,10-02-2025,scale,,no
SGN-4-000464,suvate93@brightmail.dev,01-01-2025,scale,NZ1ZVW7N,yes
SGN-4-000465,dezuro13@arcline.io,17-11-2025,growth,,yes
SGN-4-000466,vicezi81@delta-post.net,10-12-2024,scale,,no
SGN-4-000467,fedake96@corvus.org,15-05-2024,starter,0ZLB85ZK,no
SGN-4-000468,cagucu73@arcline.io,27-02-2025,starter,,no
SGN-4-000469,vafede41@intranet,17-07-2025,growth,,no
SGN-4-000470,norule92@corvus.org,18-06-2024,scale,,no
SGN-4-000471,paremi15@corvus.org,17-03-2024,growth,,no
SGN-4-000472,picena26@eastwind.co,23-11-2025,starter,FTUYPWZH,yes
SGN-4-000473,vesavo31@arcline.io,22-01-2024,scale,,no
SGN-4-000474,rilaca43@eastwind.co,11-10-2025,growth,I1F25EHF,yes
SGN-4-000475,tedosu89@brightmail.dev,16-12-2025,scale,,no
SGN-4-000476,kilube65@eastwind.co,05-10-2024,growth,07O376OK,yes
SGN-4-000477,pagube77@corvus.org,09-07-2025,starter,,no
SGN-4-000478,vocosu98@eastwind.co,26-10-2024,growth,TXZ1Q1EX,no
SGN-4-000479,fopopu35@delta-post.net,13-03-2025,starter,,yes
SGN-4-000480,tameke89@brightmail.dev,13-02-2024,scale,TGEXJIEI,no
SGN-4-000481,peluza22@brightmail.dev,18-11-2024,scale,,no
SGN-4-000482,revuto94@brightmail.dev,13-02-2025,growth,,yes
SGN-4-000483,taberi27@arcline.io,19-03-2025,growth,QMMD3R3X,no
SGN-4-000484,ciruki53@arcline.io,25-07-2024,scale,,yes
SGN-4-000485,napudu28@delta-post.net,08-08-2024,growth,,no
SGN-4-000486,ratobu32@brightmail.dev,08-03-2025,scale,CJOADBX9,yes
SGN-4-000487,coluto21@eastwind.co,13-04-2024,scale,,no
SGN-4-000488,tovune71@brightmail.dev,14-03-2025,starter,2XT7GR06,yes
SGN-4-000489,lalimu17@eastwind.co,03-08-2025,growth,UUR1LY8L,yes
SGN-4-000490,dugofo50@brightmail.dev,23-08-2025,growth,,yes
SGN-4-000491,zoredo60@corvus.org,01-07-2025,growth,AJNNCMZ6,no
SGN-4-000492,patemo62@delta-post.net,12-02-2024,scale,0N20XQV4,yes
SGN-4-000493,godonu87@brightmail.dev,23-06-2024,scale,EAORD88V,yes
SGN-4-000494,zulake38@arcline.io,14-07-2025,starter,L165G9IW,no
SGN-4-000495,subepo34@brightmail.dev,16-11-2024,starter,53T32AZA,no
SGN-4-000496,nilego58@arcline.io,21-01-2025,growth,XTGSLKZJ,no
SGN-4-000497,bapugo41@brightmail.dev,28-01-2025,growth,,yes
SGN-4-000498,topiza19@brightmail.dev,21-03-2025,growth,,yes
SGN-4-000499,lozevi18@corvus.org,12-01-2024,scale,,yes
SGN-4-000500,tolupa82@arcline.io,26-05-2024,scale,1OVLEY7W,yes
SGN-4-000501,vazisu33@corvus.org,05-07-2024,scale,550YI8AC,yes
SGN-4-000502,radaci20@corvus.org,17-04-2025,starter,,yes
SGN-4-000503,logeze54@corvus.org,24-11-2025,scale,CUE8WR6Z,no
SGN-4-000504,ripoki71@brightmail.dev,12-09-2024,scale,HN5EUE7B,no
SGN-4-000505,disivi94@arcline.io,28-12-2024,growth,GZ4NIHFE,yes
SGN-4-000506,tovara49@brightmail.dev,09-01-2025,scale,,yes
SGN-4-000507,zafofo89@corvus.org,28-08-2025,growth,,no
SGN-4-000508,timopa83@corvus.org,25-02-2024,growth,0IGQHEBX,yes
SGN-4-000509,kugego33@arcline.io,05-10-2025,growth,,yes
SGN-4-000510,rusotu74@eastwind.co,22-12-2024,growth,6F10HPZ5,yes
SGN-4-000511,gaderi34@delta-post.net,25-02-2024,scale,JHWSKUEU,no
SGN-4-000512,lopofo69@corvus.org,05-04-2025,growth,YD9PPRCK,no
SGN-4-000513,vavadi83@eastwind.co,10-06-2025,starter,MWBGZ0L8,yes
SGN-4-000514,ticuso51@corvus.org,03-07-2025,growth,QULOJ3A1,no
SGN-4-000515,zozefu67@arcline.io,20-04-2025,growth,,yes
SGN-4-000516,supacu59@delta-post.net,27-09-2025,starter,,yes
SGN-4-000517,cupola98@eastwind.co,26-06-2024,scale,E9MVQ14W,yes
SGN-4-000518,vopeci54@corvus.org,26-01-2024,growth,XT9NO5VS,yes
SGN-4-000519,gevopa69@eastwind.co,24-09-2024,starter,SAKQT3H5,no
SGN-4-000520,copovu90@brightmail.dev,23-01-2025,starter,,yes
SGN-4-000521,rovudo56@delta-post.net,20-02-2024,growth,,yes
SGN-4-000522,dekeri68@brightmail.dev,15-06-2024,scale,Q3QLNHHW,no
SGN-4-000523,dumepo80@eastwind.co,06-08-2024,scale,9B2BAWC8,no
SGN-4-000524,gaduba47@brightmail.dev,24-07-2024,scale,,yes
SGN-4-000525,lumaca91@eastwind.co,03-11-2025,starter,HDPAYKXL,yes
SGN-4-000526,nokeso10@brightmail.dev,02-10-2025,scale,AIDTSAMR,yes
SGN-4-000527,gubuzi27@delta-post.net,15-07-2024,growth,4Z7PUQN8,yes
SGN-4-000528,tubasu80@delta-post.net,22-03-2025,starter,,no
SGN-4-000529,mefefu37@eastwind.co,15-03-2024,growth,,no
SGN-4-000530,namufi92@eastwind.co,19-11-2024,growth,U95V2I43,yes
SGN-4-000531,pomase28@corvus.org,02-04-2024,starter,,yes
SGN-4-000532,mutibo37@corvus.org,21-03-2025,scale,,yes
SGN-4-000533,coparo38@eastwind.co,13-09-2024,scale,2HA57TXN,yes
SGN-4-000534,cebene98@eastwind.co,24-04-2025,growth,PAF6EACQ,yes
SGN-4-000535,fusoca79@eastwind.co,21-10-2025,starter,,yes
SGN-4-000536,nicuma81@eastwind.co,18-05-2024,scale,,yes
SGN-4-000537,semuzi75@eastwind.co,15-07-2025,starter,9EQRR31A,no
SGN-4-000538,viloza91@corvus.org,13-09-2025,starter,24C6XHZ0,yes
SGN-4-000539,zefote77@corvus.org,17-12-2025,starter,,yes
SGN-4-000540,lolofu16@corvus.org,06-08-2025,growth,3XIJSUOL,yes
SGN-4-000541,sozime51@delta-post.net,25-10-2024,starter,398JD6LB,no
SGN-4-000542,rotori25@brightmail.dev,19-07-2025,growth,,no
SGN-4-000543,@corvus.org,14-04-2025,growth,,no
SGN-4-000544,pasabe83@eastwind.co,05-10-2025,starter,,no
SGN-4-000545,cizoza27@eastwind.co,23-08-2025,growth,,yes
SGN-4-000546,terugu19@eastwind.co,10-10-2024,starter,,yes
SGN-4-000547,gedaza27@arcline.io,27-04-2025,starter,V8WSV26K,yes
SGN-4-000548,ribisi22@arcline.io,24-08-2025,starter,J766KN33,no
SGN-4-000549,bukifo27@brightmail.dev,24-01-2025,starter,PP7M3WZP,yes
SGN-4-000550,vodemu84@brightmail.dev,21-02-2025,growth,0I1UZ7QP,yes
SGN-4-000551,dabibi90@eastwind.co,11-01-2025,growth,BZQ9XLBM,yes
SGN-4-000552,rarike62@delta-post.net,05-04-2024,growth,1L2MIGHR,yes
SGN-4-000553,fabusu17@eastwind.co,11-12-2024,starter,WUAVXGAL,yes
SGN-4-000554,nefiro81@corvus.org,02-08-2024,starter,,yes
SGN-4-000555,labora41@brightmail.dev,03-12-2025,starter,1NG5GVJV,yes
SGN-4-000556,dizeza53@brightmail.dev,24-09-2024,growth,08ZZZC42,yes
SGN-4-000557,zemibu40@eastwind.co,13-08-2025,starter,3EZ9E3QK,yes
SGN-4-000558,tidane11@delta-post.net,16-06-2024,starter,8VA9X2GR,no
SGN-4-000559,voloma11@brightmail.dev,23-01-2024,growth,,no
SGN-4-000560,gumiku61@corvus.org,28-05-2025,growth,MU4QJWIL,no
SGN-4-000561,cezeki33@delta-post.net,02-09-2025,growth,,no
SGN-4-000562,lapoku46@arcline.io,21-03-2024,starter,NJE0FDFO,no
SGN-4-000563,misuse21@eastwind.co,23-09-2025,growth,45X99PVO,no
SGN-4-000564,genesa77@arcline.io,01-12-2025,growth,1NP9COCI,no
SGN-4-000565,tuvavo70@delta-post.net,04-10-2024,growth,VA0ZJH9R,yes
SGN-4-000566,tepuro41@arcline.io,10-05-2024,starter,,yes
SGN-4-000567,pukupi68@delta-post.net,26-08-2024,growth,SXVQYI98,no
SGN-4-000568,didude44@eastwind.co,25-05-2025,growth,2AZVRTU4,yes
SGN-4-000569,colube98@corvus.org,09-06-2025,growth,865GPL13,yes
SGN-4-000570,gukame39@eastwind.co,17-06-2025,scale,XK86IWN5,yes
SGN-4-000571,bufuni37@arcline.io,12-08-2025,growth,9WZWP900,yes
SGN-4-000572,kepida83@eastwind.co,04-04-2025,scale,TI6N65SC,no
SGN-4-000573,cenova51@brightmail.dev,25-07-2025,growth,5QMO8DJ9,yes
SGN-4-000574,rebumi83@eastwind.co,07-01-2025,scale,FYOVP5SU,yes
SGN-4-000575,copefi75@brightmail.dev,25-05-2024,starter,6DO4674L,no
SGN-4-000576,feketi96@eastwind.co,18-07-2025,growth,O2LLQFEE,yes
SGN-4-000577,safadu86@eastwind.co,07-09-2025,scale,,yes
SGN-4-000578,fonusu75@delta-post.net,15-03-2024,starter,CLAF7K11,no
SGN-4-000579,dukico21@delta-post.net,12-10-2025,starter,,yes
SGN-4-000580,cuzoce97@corvus.org,25-05-2024,growth,,yes
SGN-4-000581,nocame88@delta-post.net,23-04-2025,scale,,yes
SGN-4-000582,nekefi41@arcline.io,22-01-2024,growth,E2S2SGLT,no
SGN-4-000583,@eastwind.co,10-03-2024,starter,,no
SGN-4-000584,pokacu26@eastwind.co,23-09-2025,growth,,no
SGN-4-000585,rocuco19@corvus.org,13-10-2024,starter,,yes
SGN-4-000586,tukapu78@brightmail.dev,19-02-2025,growth,FTI66V63,yes
SGN-4-000587,cekepo77@arcline.io,20-09-2025,scale,,yes
SGN-4-000588,bozoda28@eastwind.co,14-05-2024,growth,,no
SGN-4-000589,ligico79@arcline.io,24-07-2024,growth,BDO4DAWY,yes
SGN-4-000590,kikavi82@delta-post.net,17-04-2024,growth,N35E67XG,yes
SGN-4-000591,gepuva67@corvus.org,16-02-2024,scale,,yes
SGN-4-000592,safomi96@delta-post.net,11-12-2024,scale,,yes
SGN-4-000593,duvigi60@arcline.io,27-01-2024,scale,2DF9G591,no
SGN-4-000594,vudefe95@brightmail.dev,18-12-2025,starter,PCS62165,no
SGN-4-000595,ravila97@eastwind.co,10-04-2024,scale,I6U1GAQF,no
SGN-4-000596,cagafe93@brightmail.dev,04-03-2024,starter,5RM08ZXQ,no
SGN-4-000597,vavuku58@arcline.io,06-04-2024,scale,,yes
SGN-4-000598,gifura99@brightmail.dev,01-04-2025,growth,X2A0XF06,yes
SGN-4-000599,lolafu61@arcline.io,23-12-2025,starter,,yes
SGN-4-000600,nirido60@arcline.io,27-07-2024,growth,,no
SGN-4-000601,fanuki19@eastwind.co,15-08-2024,scale,RSGISCEZ,no
SGN-4-000602,zatiru33@delta-post.net,11-04-2025,starter,,no
SGN-4-000603,vibubo93@delta-post.net,24-06-2024,growth,I7ZZUED8,yes
SGN-4-000604,@corvus.org,22-01-2025,starter,1CNTLNZU,yes
SGN-4-000605,kuvipo93@arcline.io,26-08-2025,growth,FV6PUZ5W,no
SGN-4-000606,baveni75@eastwind.co,16-10-2025,growth,A47R95X9,no
SGN-4-000607,nidori53@delta-post.net,14-02-2024,growth,,no
SGN-4-000608,bovelu11@corvus.org,23-07-2025,starter,LNSI4GIE,no
SGN-4-000609,pudeba78@corvus.org,21-09-2025,scale,,no
SGN-4-000610,voceme74@arcline.io,18-07-2025,scale,0J214F6A,yes
SGN-4-000611,badica53@arcline.io,12-09-2024,starter,,no
SGN-4-000612,sirize48@corvus.org,19-06-2024,starter,,no
SGN-4-000613,rutecu27@delta-post.net,14-12-2025,starter,PG319AGR,yes
SGN-4-000614,safudi36@arcline.io,28-02-2024,scale,2X933SHI,yes
SGN-4-000615,subeni41@corvus.org,22-05-2025,scale,UW0OBZ4O,yes
SGN-4-000616,kiraba82@corvus.org,03-10-2024,scale,,no
SGN-4-000617,pegobo46@eastwind.co,13-12-2024,scale,,no
SGN-4-000618,lisagu74@brightmail.dev,22-04-2025,starter,Q9SS9KIV,no
SGN-4-000619,zatere88@arcline.io,17-08-2024,starter,,yes
SGN-4-000620,rakemo84@arcline.io,27-03-2024,starter,OVOT9D7S,yes
SGN-4-000621,tizipo40@brightmail.dev,17-09-2024,scale,,no
SGN-4-000622,temune73@corvus.org,28-02-2025,starter,6IQ0KSHX,yes
SGN-4-000623,sikote82@delta-post.net,06-10-2024,growth,WMXIWAK4,no
SGN-4-000624,figedi37@arcline.io,12-05-2025,scale,U4QTAJCQ,yes
SGN-4-000625,gevoti94@brightmail.dev,21-02-2024,starter,,yes
SGN-4-000626,voruru82@corvus.org,05-11-2024,starter,XRN7DQ93,no
SGN-4-000627,dokuso16@corvus.org,07-07-2024,growth,IB6Y7V9L,yes
SGN-4-000628,cozovu45@corvus.org,15-03-2024,growth,,no
SGN-4-000629,tulifu48@arcline.io,25-11-2025,growth,MO9D7A99,yes
SGN-4-000630,tutozo55@brightmail.dev,24-06-2025,growth,WLDSSAV3,yes
SGN-4-000631,sesogu78@brightmail.dev,25-02-2025,starter,,no
SGN-4-000632,venori22@delta-post.net,24-05-2025,growth,,yes
SGN-4-000633,vokoli54@corvus.org,10-04-2024,growth,,no
SGN-4-000634,seragi96@corvus.org,03-12-2025,scale,FTDWO7MY,yes
SGN-4-000635,lonuvi18@brightmail.dev,27-01-2025,growth,,yes
SGN-4-000636,kurucu85@delta-post.net,07-07-2024,scale,WBZ5B6KB,no
SGN-4-000637,gidovo25@corvus.org,06-02-2025,growth,8GVJ7J0S,no
SGN-4-000638,tatido26@eastwind.co,02-03-2025,starter,,no
SGN-4-000639,zabefe18@brightmail.dev,20-04-2025,growth,,yes
SGN-4-000640,reloku64@eastwind.co,07-07-2025,scale,,yes
SGN-4-000641,gusuki69@arcline.io,25-11-2024,scale,N97ZLXI8,yes
SGN-4-000642,zoposo68@delta-post.net,22-10-2025,growth,KLFSB9AP,yes
SGN-4-000643,rutapo66@delta-post.net,01-11-2024,starter,AILAG40X,yes
SGN-4-000644,pemidi50@eastwind.co,01-01-2025,growth,,no
SGN-4-000645,regiro69@delta-post.net,13-09-2025,growth,026W5XOE,no
SGN-4-000646,bevisu84@delta-post.net,26-02-2024,starter,,no
SGN-4-000647,cozovo88@arcline.io,19-10-2024,scale,,yes
SGN-4-000648,bemuba37@corvus.org,04-12-2025,starter,,no
SGN-4-000649,meteli10@arcline.io,17-05-2024,scale,,yes
SGN-4-000650,bibazo49@corvus.org,03-01-2025,starter,,no
SGN-4-000651,fakuza37@corvus.org,10-08-2024,scale,,yes
SGN-4-000652,rituze63@brightmail.dev,20-01-2025,starter,,no
SGN-4-000653,ruruzu31@delta-post.net,10-09-2024,growth,0TY4UU3P,no
SGN-4-000654,dofabi85@delta-post.net,09-08-2024,scale,L1RWW28D,no
SGN-4-000655,fazacu67@arcline.io,08-06-2024,growth,6GMSL993,yes
SGN-4-000656,kukuca85@arcline.io,11-07-2024,growth,TU9S9VM2,yes
SGN-4-000657,dub ofi98@delta-post.net,07-09-2025,starter,OU11MDK4,no
SGN-4-000658,bemona42@delta-post.net,05-01-2024,scale,,no
SGN-4-000659,dename81@arcline.io,17-06-2025,starter,,no
SGN-4-000660,pacavu72@arcline.io,19-03-2024,scale,,no
SGN-4-000661,nupeka17@eastwind.co,28-07-2024,scale,FZQJC06B,yes
SGN-4-000662,vatiti71@brightmail.dev,13-05-2025,growth,,no
SGN-4-000663,gomoga61@eastwind.co,12-04-2025,growth,JDNC4HX8,yes
SGN-4-000664,cabude25@arcline.io,27-12-2025,scale,,yes
SGN-4-000665,gisuda57@arcline.io,20-10-2024,scale,3E92TB18,no
SGN-4-000666,cupero92@delta-post.net,06-09-2024,growth,,yes
SGN-4-000667,zizefi15@brightmail.dev,19-04-2024,growth,,yes
SGN-4-000668,kipimo67@delta-post.net,09-07-2024,starter,5HCSD7GD,no
SGN-4-000669,galama86@corvus.org,25-02-2025,scale,,yes
SGN-4-000670,nisaza33@intranet,08-03-2024,scale,SKPOESII,yes
SGN-4-000671,kigunu73@corvus.org,14-07-2024,scale,GMGKGUTI,yes
SGN-4-000672,nuvidi65@eastwind.co,19-06-2024,scale,,yes
SGN-4-000673,detoro77@delta-post.net,05-10-2024,growth,DE03EGFV,yes
SGN-4-000674,bilica76@corvus.org,,growth,,yes
SGN-4-000675,sagefi46@arcline.io,21-10-2025,scale,BLVFXNQS,yes
SGN-4-000676,repapa86@brightmail.dev,14-12-2024,starter,FIQZ81PO,yes
SGN-4-000677,docoki71@eastwind.co,12-07-2025,scale,W7PLH18L,no
SGN-4-000678,lituli58@delta-post.net,07-11-2025,scale,,no
SGN-4-000679,sepabi17@brightmail.dev,09-07-2025,starter,VNWPDHDM,no
SGN-4-000680,semiba78@brightmail.dev,23-08-2025,scale,EYMW7O52,yes
SGN-4-000681,bocogo27@brightmail.dev,14-09-2024,scale,Z6GNHSNR,no
SGN-4-000682,kifafe68@corvus.org,14-01-2024,growth,,no
SGN-4-000683,gibopu87@corvus.org,10-04-2025,growth,UE7DKA6F,yes
SGN-4-000684,lesere53@brightmail.dev,05-01-2024,starter,,yes
SGN-4-000685,kenara10@arcline.io,16-10-2025,growth,G881N6AZ,yes
SGN-4-000686,fusite90@delta-post.net,21-05-2025,starter,,yes
SGN-4-000687,liboca30@eastwind.co,02-10-2025,starter,UB3GBKTI,no
SGN-4-000688,kepila21@delta-post.net,28-03-2024,scale,MV35UGGV,no
SGN-4-000689,bez afo85@eastwind.co,23-08-2024,scale,,no
SGN-4-000690,cakofa15@delta-post.net,11-07-2025,starter,,yes
SGN-4-000691,sutipe55@delta-post.net,16-03-2024,scale,6HEB0FK4,yes
SGN-4-000692,dozise70@brightmail.dev,07-01-2025,growth,2PSC7G3E,yes
SGN-4-000693,bobetu97@corvus.org,09-08-2025,starter,HESQB6TG,no
SGN-4-000694,kogovi17@corvus.org,12-10-2025,growth,,no
SGN-4-000695,cidani54@delta-post.net,09-10-2025,growth,4CHFBHZ0,no
SGN-4-000696,gevazo51@eastwind.co,06-11-2025,starter,,yes
SGN-4-000697,zinate64@delta-post.net,09-12-2024,starter,33KPS1S0,yes
SGN-4-000698,kumido12@arcline.io,18-11-2025,growth,RCHJ6GLZ,no
SGN-4-000699,licacu24@delta-post.net,09-12-2024,starter,N4SGRR18,yes
SGN-4-000700,roniko41@brightmail.dev,25-03-2024,scale,PCGUC4HM,no
SGN-4-000701,vusora12@eastwind.co,11-08-2024,scale,,yes
SGN-4-000702,pabeve67@eastwind.co,22-07-2025,scale,MIGUVG1J,no
SGN-4-000703,nakiri28@brightmail.dev,27-06-2025,growth,,no
SGN-4-000704,romofi96@corvus.org,26-12-2024,starter,,yes
SGN-4-000705,defova79@brightmail.dev,25-04-2025,growth,,yes
SGN-4-000706,mumaga55@brightmail.dev,24-08-2024,starter,7QI9SE4M,yes
SGN-4-000707,cesopu91@delta-post.net,12-02-2024,scale,DI5BAHO9,no
SGN-4-000708,fibici90@delta-post.net,11-10-2025,scale,,no
SGN-4-000709,lidutu88@arcline.io,14-12-2024,scale,BS78K1SG,no
SGN-4-000710,tozumu59@brightmail.dev,13-05-2024,starter,,yes
SGN-4-000711,zavuru11@corvus.org,14-12-2025,starter,,no
SGN-4-000712,dadota94@eastwind.co,05-03-2024,scale,SU8HYJIZ,no
SGN-4-000713,sedobo54@arcline.io,26-05-2025,scale,,yes
SGN-4-000714,citipa28@eastwind.co,15-11-2025,growth,AF4T3JUE,no
SGN-4-000715,fakase65@corvus.org,12-10-2025,scale,31QQT1IP,no
SGN-4-000716,duzami12@eastwind.co,15-01-2025,starter,ZAJVOBTJ,no
