ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-1-000361,ropifu17@brightmail.dev,17-12-2025,growth,2UFEPS3D,no
SGN-1-000362,pokira57@eastwind.co,13-05-2024,growth,WNNV5241,no
SGN-1-000363,dopuca10@@brightmail.dev,16-10-2025,scale,33LP51E9,no
SGN-1-000364,gimuna99@corvus.org,10-05-2024,scale,PAV4FVYQ,yes
SGN-1-000365,lakeda54@arcline.io,18-09-2024,scale,,no
SGN-1-000366,nutoso76@eastwind.co,22-02-2024,growth,,no
SGN-1-000367,kucinu34@arcline.io,22-05-2024,starter,,yes
SGN-1-000368,pigato73@arcline.io,26-08-2024,growth,,no
SGN-1-000369,radage86@delta-post.net,13-03-2024,starter,FJHAU5U9,no
SGN-1-000370,ramivo77@arcline.io,16-11-2024,starter,PZ3L57IW,no
SGN-1-000371,gelica50@corvus.org,01-05-2025,growth,,no
SGN-1-000372,pumave57@arcline.io,,growth,,yes
SGN-1-000373,feniru66@brightmail.dev,12-10-2024,growth,RJ0AVX8K,no
SGN-1-000374,cuduni70@brightmail.dev,22-05-2025,scale,,yes
SGN-1-000375,kucopa49@brightmail.dev,24-06-2024,growth,,no
SGN-1-000376,binafo25@brightmail.dev,08-02-2024,scale,,no
SGN-1-000377,zimuso73@delta-post.net,19-05-2024,starter,XKUDANXG,yes
SGN-1-000378,@corvus.org,06-09-2025,starter,G1R21O8T,yes
SGN-1-000379,kivipe66@brightmail.dev,15-02-2025,scale,8UNW5CZL,yes
SGN-1-000380,banefo16@corvus.org,11-06-2025,growth,VQUWBRSJ,yes
SGN-1-000381,rufabe94@delta-post.net,26-04-2024,scale,,yes
SGN-1-000382,cigaci19@brightmail.dev,23-01-2024,starter,7KGGITOV,no
SGN-1-000383,nefeko89@delta-post.net,27-12-2024,growth,KYBSKJZY,yes
SGN-1-000384,dimesu69@arcline.io,25-12-2025,growth,,no
SGN-1-000385,tucido67@brightmail.dev,21-07-2024,growth,,no
SGN-1-000386,recepe39@delta-post.net,01-03-2024,growth,,no
SGN-1-000387,vamogi96@corvus.org,03-04-2024,starter,,no
SGN-1-000388,zezodi32@corvus.org,11-09-2024,growth,,no
SGN-1-000389,cecini59@delta-post.net,17-01-2024,growth,,no
SGN-1-000390,zesure68@delta-post.net,15-09-2025,starter,Q6UCA7ZQ,yes
SGN-1-000391,dozuzo94@corvus.org,17-05-2024,scale,QWGYNBAY,no
SGN-1-000392,lufevo98@arcline.io,08-05-2025,starter,TXWDLUE5,yes
SGN-1-000393,kupobe88@delta-post.net,05-05-2025,growth,0Y1U34G6,yes
SGN-1-000394,sapeda90@brightmail.dev,13-01-2024,scale,,no
SGN-1-000395,mivuzi87@brightmail.dev,28-02-2025,growth,8USU3ZFK,no
SGN-1-000396,begori68@brightmail.dev,08-02-2024,scale,,yes
SGN-1-000397,tepabu62@delta-post.net,11-11-2025,growth,BNP1U2QR,no
SGN-1-000398,lolabo83@delta-post.net,04-02-2025,scale,,no
SGN-1-000399,pagare81@arcline.io,19-05-2025,scale,,yes
SGN-1-000400,cetuka49@eastwind.co,11-07-2025,scale,D9KQ0CUZ,no
SGN-1-000401,fonalu30@brightmail.dev,28-06-2024,starter,AMEDS5DQ,yes
SGN-1-000402,tulonu93@eastwind.co,14-06-2025,starter,SF3BRUYN,no
SGN-1-000403,duz ipe14@arcline.io,21-09-2024,scale,6E0X0YWZ,yes
SGN-1-000404,lefeli32@brightmail.dev,15-05-2024,growth,,yes
SGN-1-000405,comuti14@delta-post.net,03-03-2024,scale,,yes
SGN-1-000406,vesiki53@brightmail.dev,09-09-2025,starter,31O3WK0T,yes
SGN-1-000407,cosebo36@arcline.io,24-07-2024,scale,,yes
SGN-1-000408,galira75@brightmail.dev,01-11-2025,starter,,no
SGN-1-000409,bocuzi38@@delta-post.net,19-10-2024,starter,NZKME021,no
SGN-1-000410,zoluko69@arcline.io,16-12-2025,growth,RA5KWHBN,no
SGN-1-000411,seruca43@delta-post.net,10-06-2025,growth,,yes
SGN-1-000412,solipo21@delta-post.net,12-02-2025,starter,9GFIE5HV,no
SGN-1-000413,zunici55@brightmail.dev,23-11-2025,growth,JFAOXM4S,yes
SGN-1-000414,pamebu40@corvus.org,02-07-2024,scale,,yes
SGN-1-000415,cirezo96@arcline.io,16-11-2025,starter,SAALF486,yes
SGN-1-000416,duzire96@eastwind.co,23-02-2024,scale,,no
SGN-1-000417,besezu92@brightmail.dev,23-12-2024,starter,,yes
SGN-1-000418,figiri12@brightmail.dev,22-01-2025,growth,QG3RPYLI,no
SGN-1-000419,muzisi31@delta-post.net,24-07-2024,scale,6SLNWZKH,yes
SGN-1-000420,fofeku56@corvus.org,17-03-2025,growth,,yes
SGN-1-000421,suviva25@brightmail.dev,25-11-2024,starter,EWXPJTAY,no
SGN-1-000422,feduno78@brightmail.dev,19-05-2025,growth,,yes
SGN-1-000423,vuzige38@eastwind.co,19-03-2025,starter,,yes
SGN-1-000424,liberu23@brightmail.dev,04-11-2025,scale,BTSINKRH,yes
SGN-1-000425,tiliro12@arcline.io,08-05-2025,starter,CGD4Q2C1,yes
SGN-1-000426,dapoga45@delta-post.net,13-06-2025,scale,IOQYJPD6,yes
SGN-1-000427,pisagu66@eastwind.co,06-06-2024,starter,C5KGMPI2,no
SGN-1-000428,tezesu79@eastwind.co,26-02-2024,starter,,no
SGN-1-000429,zebema83@arcline.io,27-11-2025,scale,PY7HYQ3V,no
SGN-1-000430,parape78@arcline.io,16-08-2025,starter,IWSQN3NN,yes
SGN-1-000431,zumuli38@arcline.io,16-12-2024,growth,,no
SGN-1-000432,voseca53@delta-post.net,03-04-2025,growth,3QXRXCO6,no
SGN-1-000433,cinite32@arcline.io,25-05-2024,starter,,yes
SGN-1-000434,kalana70@brightmail.dev,05-08-2025,starter,XM4QH9A3,yes
SGN-1-000435,rudoke73@eastwind.co,16-01-2024,starter,86MITV1F,yes
SGN-1-000436,fozazi32@delta-post.net,01-08-2025,growth,4J0WOEJJ,yes
SGN-1-000437,vimini87@corvus.org,09-02-2024,starter,,no
SGN-1-000438,ranife28@brightmail.dev,18-03-2025,starter,YP4M9CVP,yes
SGN-1-000439,lokile14@corvus.org,22-05-2024,scale,KYZ9FVEF,yes
SGN-1-000440,fegoku29@brightmail.dev,16-05-2025,starter,,no
SGN-1-000441,divelu72@arcline.io,20-09-2025,scale,91X8VTCV,no
SGN-1-000442,bacoke98@arcline.io,28-06-2024,starter,L9APR02X,no
SGN-1-000443,dutapi36@delta-post.net,06-11-2024,starter,S7GAPH6L,yes
SGN-1-000444,ranova56@delta-post.net,24-12-2024,growth,,no
SGN-1-000445,cisovu18@arcline.io,04-07-2024,starter,KT6S77VX,yes
SGN-1-000446,ganala81@brightmail.dev,25-09-2024,starter,,no
SGN-1-000447,nabece87@arcline.io,09-01-2024,scale,,no
SGN-1-000448,laduti34@corvus.org,06-01-2024,starter,,no
SGN-1-000449,zivodi23@brightmail.dev,19-12-2025,scale,W9C11G84,yes
SGN-1-000450,@arcline.io,22-02-2025,starter,RHOJ09RN,yes
SGN-1-000451,belele49@brightmail.dev,24-03-2024,scale,,no
SGN-1-000452,dafizo45@brightmail.dev,07-10-2025,growth,VUQSWB51,yes
SGN-1-000453,pakode24@eastwind.co,05-02-2025,scale,,no
SGN-1-000454,goteza29@arcline.io,06-11-2024,scale,,no
SGN-1-000455,povifo92@eastwind.co,22-09-2025,scale,GGHAWDAS,no
SGN-1-000456,raniko98@delta-post.net,03-04-2024,scale,,yes
SGN-1-000457,zosafi49@delta-post.net,08-04-2025,scale,DOXHC292,no
SGN-1-000458,furote96@arcline.io,08-03-2024,scale,2JP41G85,no
SGN-1-000459,folizo64@delta-post.net,08-01-2024,scale,L7NLU523,yes
SGN-1-000460,vir ami40@eastwind.co,18-08-2025,growth,D4ZOU9MK,no
SGN-1-000461,gikulo38@delta-post.net,16-05-2024,scale,6TJCR2JX,no
SGN-1-000462,nuveze44@corvus.org,06-08-2025,scale,QQAPBS2Q,no
SGN-1-000463,fasemo60@brightmail.dev,27-03-2025,scale,,no
SGN-1-000464,goroba92@brightmail.dev,25-11-2025,starter,D7IXE802,no
SGN-1-000465,ricake61@corvus.org,28-01-2025,starter,,yes
SGN-1-000466,gefage68@corvus.org,13-01-2024,scale,,yes
SGN-1-000467,gabero52@corvus.org,19-02-2025,starter,LLQMXQ3D,yes
SGN-1-000468,puzolu74@arcline.io,25-07-2025,starter,,no
SGN-1-000469,zicoku27@corvus.org,20-07-2025,growth,DBNM0MTU,yes
SGN-1-000470,punegu72@eastwind.co,22-03-2025,starter,,no
SGN-1-000471,lubalo93@eastwind.co,05-10-2025,growth,39N5HXQT,no
SGN-1-000472,kavode66@brightmail.dev,10-07-2024,scale,G2HDOG6X,yes
SGN-1-000473,lipale56@arcline.io,01-05-2024,growth,17H1VA9G,yes
SGN-1-000474,bigolu19@eastwind.co,01-10-2024,scale,NTFZWCYA,yes
SGN-1-000475,bugupo50@eastwind.co,22-10-2024,starter,,no
SGN-1-000476,bekire92@delta-post.net,25-11-2025,starter,,yes
SGN-1-000477,guvice30@delta-post.net,17-01-2025,growth,,yes
SGN-1-000478,gopovo46@@brightmail.dev,09-04-2025,scale,X2Q4GLY2,no
SGN-1-000479,naridi25@delta-post.net,21-12-2025,starter,AI50A8PV,no
SGN-1-000480,tozali95@corvus.org,24-09-2024,growth,,yes
SGN-1-000481,marisi10@corvus.org,23-12-2025,growth,4HJPSGI4,yes
SGN-1-000482,cumoco41@delta-post.net,24-09-2024,growth,,no
SGN-1-000483,tinolu47@delta-post.net,23-02-2024,growth,2TERJMXR,no
SGN-1-000484,gacino99@brightmail.dev,10-09-2024,starter,YS842AKK,yes
SGN-1-000485,lugece32@corvus.org,12-08-2025,scale,,yes
SGN-1-000486,kofesu34@corvus.org,02-11-2024,scale,XV73XB17,no
SGN-1-000487,penori15@arcline.io,01-02-2025,growth,BYKXZMZ0,yes
SGN-1-000488,mebupu68@corvus.org,26-03-2024,growth,HYNEAWCE,yes
SGN-1-000489,pegoma83@delta-post.net,17-01-2025,growth,BDJPYG9L,yes
SGN-1-000490,ralala46@delta-post.net,02-08-2025,starter,C92NJT83,yes
SGN-1-000491,ramoza72@corvus.org,28-12-2024,starter,,yes
SGN-1-000492,dutusi55@delta-post.net,24-02-2025,scale,,yes
SGN-1-000493,navese17@eastwind.co,17-05-2025,starter,,no
SGN-1-000494,famovo52@brightmail.dev,16-07-2024,growth,,no
SGN-1-000495,cecebu78@corvus.org,03-08-2025,starter,AIF6YVQX,yes
SGN-1-000496,socilo46@arcline.io,,growth,,yes
SGN-1-000497,zipaka92@eastwind.co,19-09-2025,starter,QEA8S1IX,no
SGN-1-000498,sagabo22@brightmail.dev,14-08-2024,growth,F7Y1I3RA,no
SGN-1-000499,puluse82@eastwind.co,04-10-2025,growth,FVSPPJM3,yes
SGN-1-000500,sikepe36@corvus.org,23-04-2024,scale,SW16V7AZ,no
SGN-1-000501,casice32@eastwind.co,05-09-2024,growth,,no
SGN-1-000502,ripeso23@eastwind.co,25-03-2025,growth,CJ1FCYY1,no
SGN-1-000503,setube17@eastwind.co,24-03-2024,scale,KLSKJ69M,yes
SGN-1-000504,bamele95@brightmail.dev,24-09-2025,scale,,yes
SGN-1-000505,pacava26@intranet,17-06-2024,scale,GJ0F9H5M,no
SGN-1-000506,laveze12@corvus.org,22-12-2024,growth,,no
SGN-1-000507,laluru75@arcline.io,09-11-2024,growth,TEMCFNFM,yes
SGN-1-000508,mizuvo13@delta-post.net,14-07-2025,starter,,no
SGN-1-000509,vizena27@eastwind.co,19-05-2024,scale,,no
,sudate90@delta-post.net,18-09-2025,starter,,yes
SGN-1-000511,gecalu25@brightmail.dev,27-06-2024,growth,UMTK1338,no
SGN-1-000512,ceb atu61@delta-post.net,05-08-2025,growth,,yes
SGN-1-000513,vunuvo53@corvus.org,23-01-2024,starter,ECZRY73C,yes
SGN-1-000514,dogiti47@eastwind.co,21-09-2025,starter,5GN98BZJ,yes
SGN-1-000515,bimode41@eastwind.co,16-06-2024,scale,,no
SGN-1-000516,lumele74@arcline.io,04-10-2025,starter,HD91IGD6,no
SGN-1-000517,matoso37@arcline.io,03-07-2025,scale,,yes
SGN-1-000518,duliti94@corvus.org,11-08-2025,growth,,no
SGN-1-000519,dakazo56@eastwind.co,01-03-2025,growth,,no
SGN-1-000520,kepeda54@brightmail.dev,12-04-2024,growth,DSSQUM3S,no
SGN-1-000521,kocoso75@delta-post.net,04-12-2025,growth,7G43SZDQ,no
SGN-1-000522,riroca47@brightmail.dev,24-12-2024,growth,GNDDLSH4,yes
SGN-1-000523,pedide39@corvus.org,17-05-2024,scale,,yes
SGN-1-000524,dopeto99@brightmail.dev,19-12-2025,scale,1FKWNSRM,no
SGN-1-000525,ditoku13@eastwind.co,02-06-2025,scale,,yes
SGN-1-000526,turemo71@delta-post.net,25-09-2024,starter,,yes
SGN-1-000527,tubufi46@corvus.org,13-05-2024,growth,,no
SGN-1-000528,kavaco91@arcline.io,07-10-2024,scale,MW4YCU8G,no
SGN-1-000529,kusuki75@delta-post.net,18-03-2024,growth,,no
SGN-1-000530,dozomo39@delta-post.net,10-02-2025,starter,745IX7NE,no
SGN-1-000531,dinoga64@arcline.io,22-12-2025,growth,,no
SGN-1-000532,loraga48@arcline.io,06-05-2024,starter,LYI6TWBD,no
SGN-1-000533,gisova78@brightmail.dev,04-12-2025,starter,8U1GCPBF,yes
SGN-1-000534,rafela43@brightmail.dev,10-11-2025,growth,,yes
SGN-1-000535,merinu15@corvus.org,08-12-2025,starter,,no
SGN-1-000536,cukaza15@brightmail.dev,05-04-2025,starter,FITCX75B,no
SGN-1-000537,guduzu29@arcline.io,13-08-2025,growth,,yes
SGN-1-000538,betudo58@eastwind.co,24-12-2024,growth,,no
SGN-1-000539,mafolu93@arcline.io,02-09-2025,growth,,no
SGN-1-000540,civegi80@corvus.org,22-02-2025,starter,,no
SGN-1-000541,zunazu12@eastwind.co,06-12-2024,growth,3BKVOJRR,yes
SGN-1-000542,figebu42@delta-post.net,19-04-2025,growth,,no
SGN-1-000543,culere25@eastwind.co,08-09-2025,scale,,no
SGN-1-000544,tagosi91@corvus.org,20-08-2025,scale,VLOTZMSI,no
SGN-1-000545,bumema22@corvus.org,01-09-2025,scale,,yes
SGN-1-000546,tetara68@corvus.org,19-11-2025,starter,,no
SGN-1-000547,@brightmail.dev,05-08-2025,starter,P46YFITL,no
SGN-1-000548,lasoro18@brightmail.dev,03-02-2025,growth,Q12T89V6,no
SGN-1-000549,gekebe59@brightmail.dev,22-09-2025,scale,8X5MTEUF,no
SGN-1-000550,gemecu12@brightmail.dev,16-12-2025,scale,,yes
SGN-1-000551,mutule64@eastwind.co,05-05-2025,starter,Y9A9K2ED,no
SGN-1-000552,laconu52@eastwind.co,24-01-2025,scale,,no
SGN-1-000553,konofi57@eastwind.co,19-02-2024,scale,,no
SGN-1-000554,tugenu42@arcline.io,04-12-2024,scale,,yes
SGN-1-000555,sezupe86@eastwind.co,22-11-2025,growth,1D3UIBUC,no
SGN-1-000556,pigace68@delta-post.net,19-09-2024,growth,R1E5H195,yes
SGN-1-000557,tepisu89@delta-post.net,10-03-2025,growth,,no
SGN-1-000558,fanosi32@corvus.org,07-04-2024,growth,,no
SGN-1-000559,tonife11@brightmail.dev,17-03-2024,growth,,no
SGN-1-000560,catiro29@corvus.org,06-02-2025,growth,,no
SGN-1-000561,gopoza98@eastwind.co,13-06-2025,scale,0DAJN1KG,yes
SGN-1-000562,dudefo38@delta-post.net,25-08-2024,scale,CG1SNW96,yes
SGN-1-000563,kelili26@brightmail.dev,25-10-2024,scale,,yes
SGN-1-000564,pocanu85@delta-post.net,20-11-2025,starter,VRKNEPTG,no
SGN-1-000565,kocapi29@arcline.io,18-10-2024,starter,,no
SGN-1-000566,fokodu44@corvus.org,19-02-2025,growth,3N1MZZ6D,yes
SGN-1-000567,nugura52@arcline.io,10-09-2024,starter,,no
SGN-1-000568,vorine20@brightmail.dev,03-02-2025,growth,J54RV2U0,no
SGN-1-000569,lemero19@delta-post.net,14-10-2025,scale,JKMWXLW7,yes
SGN-1-000570,farase65@eastwind.co,17-08-2024,growth,WWNBGVTB,yes
SGN-1-000571,silafu49@arcline.io,22-08-2024,growth,QT04I851,yes
SGN-1-000572,namepi96@corvus.org,15-10-2025,starter,4G2FDIUT,no
SGN-1-000573,malava35@eastwind.co,25-06-2025,growth,,yes
SGN-1-000574,muvesa34@brightmail.dev,05-10-2024,starter,,no
SGN-1-000575,@corvus.org,09-08-2024,growth,QS5T9QLV,yes
SGN-1-000576,zenisi19@corvus.org,08-07-2025,starter,ZOIZLYR5,yes
SGN-1-000577,dibeta39@corvus.org,19-01-2024,growth,SDN2FEDG,yes
SGN-1-000578,vetebu94@eastwind.co,13-11-2025,starter,,yes
SGN-1-000579,lilape89@arcline.io,18-05-2024,growth,,no
SGN-1-000580,litabi17@delta-post.net,10-10-2025,starter,EDKPHAH6,no
SGN-1-000581,fetavi56@delta-post.net,10-03-2025,scale,,yes
SGN-1-000582,guteme63@brightmail.dev,12-07-2025,growth,V44E7DB2,no
SGN-1-000583,nilege22@brightmail.dev,10-11-2024,starter,,yes
SGN-1-000584,gibire41@eastwind.co,09-05-2025,growth,,yes
,tutope24@delta-post.net,01-07-2025,starter,NB0BR835,yes
SGN-1-000586,koruzi55@corvus.org,21-08-2025,starter,,no
SGN-1-000587,casasu57@delta-post.net,23-11-2024,scale,CY2GKRWU,yes
SGN-1-000588,katuga88@corvus.org,14-06-2025,scale,,yes
SGN-1-000589,ricuko84@arcline.io,14-02-2025,scale,JRYQGBW5,yes
SGN-1-000590,birame11@eastwind.co,07-03-2025,starter,51YCJJYY,no
SGN-1-000591,bukulu32@arcline.io,16-10-2024,growth,97IWEDTB,no
SGN-1-000592,kuzuve28@eastwind.co,19-09-2024,growth,,no
SGN-1-000593,tipesa43@arcline.io,15-06-2025,starter,ODYA8C8W,no
SGN-1-000594,vapubu57@arcline.io,02-09-2025,starter,W3391NBG,no
SGN-1-000595,sisuma28@eastwind.co,13-12-2025,growth,,yes
SGN-1-000596,zasopo32@brightmail.dev,01-03-2024,starter,,yes
SGN-1-000597,mabeda51@delta-post.net,15-01-2025,starter,99UJWRQB,no
SGN-1-000598,@arcline.io,08-10-2024,growth,P7RCJSBW,no
SGN-1-000599,figova37@brightmail.dev,18-02-2025,scale,RNEQNQES,no
SGN-1-000600,defera59@arcline.io,14-11-2024,scale,NV0G43VU,yes
SGN-1-000601,vofuda25@brightmail.dev,05-08-2025,growth,VZAKZ2GE,no
SGN-1-000602,sufuze24@brightmail.dev,17-07-2025,starter,936DW17E,yes
SGN-1-000603,mopefi41@brightmail.dev,16-06-2025,scale,,no
SGN-1-000604,simaza98@eastwind.co,09-10-2024,starter,L8MU6LMX,yes
SGN-1-000605,mugase79@eastwind.co,28-01-2024,starter,E2F2DRU3,yes
SGN-1-000606,lukage93@eastwind.co,03-06-2025,starter,,no
SGN-1-000607,difoko18@corvus.org,06-01-2025,scale,KGUSGQBO,yes
SGN-1-000608,ruleru55@delta-post.net,15-09-2025,starter,,no
SGN-1-000609,calubi87@arcline.io,19-02-2024,starter,,yes
SGN-1-000610,zudito88@delta-post.net,08-02-2025,growth,RR2CEUY6,yes
SGN-1-000611,madatu52@delta-post.net,28-03-2024,starter,4LXG8LK1,yes
SGN-1-000612,muroca90@delta-post.net,25-07-2024,growth,,yes
SGN-1-000613,gobubo53@corvus.org,01-10-2025,starter,25SKAV82,yes
SGN-1-000614,neguca61@brightmail.dev,26-06-2024,starter,27JKZXGY,yes
SGN-1-000615,mafabu22@brightmail.dev,27-01-2025,starter,,no
SGN-1-000616,kedeko96@arcline.io,13-11-2024,scale,,yes
SGN-1-000617,kafeme59@corvus.org,25-10-2024,growth,BCPBMK2H,yes
SGN-1-000618,mivore16@eastwind.co,27-08-2024,starter,6ZYS0BJZ,no
SGN-1-000619,zaburo44@arcline.io,17-02-2025,growth,,yes
SGN-1-000620,dudamo81@brightmail.dev,28-07-2024,growth,XSJM8S6C,yes
SGN-1-000621,bagodi72@delta-post.net,25-07-2025,scale,07M5D405,yes
SGN-1-000622,somuma57@arcline.io,23-05-2024,scale,Z4PHQ008,yes
SGN-1-000623,fokike62@delta-post.net,09-01-2025,growth,HFMUY3GU,yes
SGN-1-000624,sokuko83@brightmail.dev,03-07-2024,starter,RFKHACLM,no
SGN-1-000625,kicivi45@delta-post.net,21-08-2025,scale,13IPL09R,yes
SGN-1-000626,sepide67@delta-post.net,10-12-2025,starter,7MEBKC17,yes
SGN-1-000627,cutabo37@corvus.org,17-07-2025,growth,SK98ISYZ,yes
SGN-1-000628,tutazu84@eastwind.co,12-04-2025,growth,6E1F52CD,no
SGN-1-000629,rulaze72@corvus.org,19-06-2024,growth,1TSGQQD6,yes
SGN-1-000630,gipefe10@eastwind.co,12-08-2024,starter,,no
SGN-1-000631,bofudi76@brightmail.dev,25-07-2025,starter,CXFLP7IC,no
SGN-1-000632,satudo66@brightmail.dev,04-04-2025,scale,,no
SGN-1-000633,gotibe57@corvus.org,11-09-2025,scale,HSAQ1CJ8,no
SGN-1-000634,zebude80@arcline.io,21-02-2025,scale,W335XWHG,yes
SGN-1-000635,guliri35@brightmail.dev,15-05-2024,scale,,no
SGN-1-000636,tezesi51@delta-post.net,13-11-2024,scale,V9JMGPVA,yes
SGN-1-000637,pitevo13@delta-post.net,16-10-2025,starter,,no
SGN-1-000638,zizidu52@delta-post.net,22-05-2024,growth,YWCJKX7I,yes
SGN-1-000639,kigusi34@delta-post.net,15-04-2024,scale,7R6Y3S0S,no
SGN-1-000640,nadeni13@arcline.io,05-11-2024,scale,,no
SGN-1-000641,dobesa44@brightmail.dev,17-12-2024,scale,,yes
SGN-1-000642,fosife99@corvus.org,05-11-2025,growth,,yes
SGN-1-000643,casezu40@delta-post.net,22-01-2024,scale,,yes
SGN-1-000644,moputo29@corvus.org,04-09-2024,starter,IE3Q8N79,no
SGN-1-000645,vezipu63@delta-post.net,23-10-2025,growth,,yes
SGN-1-000646,puropa86@eastwind.co,26-10-2024,starter,,yes
SGN-1-000647,sigepe35@brightmail.dev,12-02-2024,growth,PCY6E9P1,no
SGN-1-000648,revifa20@brightmail.dev,11-01-2024,growth,,yes
SGN-1-000649,kazice64@eastwind.co,21-10-2024,scale,CDKVQ5QH,no
SGN-1-000650,sudupi17@eastwind.co,02-04-2024,starter,,yes
SGN-1-000651,biponi77@corvus.org,28-11-2024,scale,03IP3TYU,yes
SGN-1-000652,cikana57@arcline.io,27-05-2024,scale,,yes
SGN-1-000653,potase99@delta-post.net,11-12-2024,growth,IRT5G1ZL,yes
SGN-1-000654,pavazi12@delta-post.net,,scale,,yes
SGN-1-000655,vecuzi51@corvus.org,16-12-2025,growth,N1ARP9SN,no
SGN-1-000656,batuze21@eastwind.co,09-09-2024,growth,7MQX10R3,no
SGN-1-000657,nufini10@intranet,06-05-2025,growth,L9TUW4N6,yes
SGN-1-000658,gonicu19@arcline.io,11-06-2025,starter,1A8LMXZ9,yes
SGN-1-000659,gomiro23@delta-post.net,23-11-2025,starter,,no
SGN-1-000660,bidasi63@@arcline.io,15-05-2024,scale,,yes
SGN-1-000661,moleti57@brightmail.dev,15-09-2024,starter,JSX9XXW9,no
SGN-1-000662,racizi84@brightmail.dev,03-02-2025,starter,,no
SGN-1-000663,netuce50@arcline.io,08-09-2025,growth,J4SOAVKH,no
SGN-1-000664,vageru81@arcline.io,02-09-2025,growth,,no
SGN-1-000665,ninena70@delta-post.net,20-02-2025,growth,,no
SGN-1-000666,vafepo88@delta-post.net,08-07-2024,scale,UJVNKUXJ,no
SGN-1-000667,kosuze56@corvus.org,15-01-2025,growth,,no
SGN-1-000668,mikuva29@eastwind.co,05-10-2024,starter,7W4MVUGD,yes
SGN-1-000669,tefezu97@brightmail.dev,28-03-2024,scale,,no
SGN-1-000670,liguda89@corvus.org,17-10-2024,growth,ENFUB0XT,yes
SGN-1-000671,mozego11@brightmail.dev,12-12-2025,starter,,no
SGN-1-000672,gaseli42@brightmail.dev,27-10-2025,starter,92LNERQE,no
SGN-1-000673,metuva55@corvus.org,03-07-2024,scale,6RAKMPFW,yes
SGN-1-000674,revusi61@eastwind.co,18-10-2024,starter,NXA20UYL,no
SGN-1-000675,picubi23@corvus.org,06-08-2024,starter,UHOCSJT8,no
SGN-1-000676,boleni66@brightmail.dev,11-03-2025,growth,NZQ0GG9M,no
SGN-1-000677,tuluzo53@arcline.io,20-07-2024,starter,E97OXNYN,yes
SGN-1-000678,nukinu78@corvus.org,11-02-2025,scale,,yes
SGN-1-000679,feceme77@delta-post.net,22-11-2025,starter,0ECSBUFI,no
SGN-1-000680,gereni34@arcline.io,03-06-2025,starter,NOMYQF86,no
SGN-1-000681,cegetu57@arcline.io,15-10-2025,starter,R7WEQY0P,no
SGN-1-000682,famopi83@corvus.org,17-09-2024,starter,291NF0CC,no
SGN-1-000683,cireda27@eastwind.co,22-09-2024,growth,,yes
SGN-1-000684,mofobi74@arcline.io,21-09-2025,scale,,yes
SGN-1-000685,korobe85@delta-post.net,09-08-2024,scale,3HZYN70N,no
SGN-1-000686,gadivu44@arcline.io,16-10-2024,growth,MA13RD98,no
SGN-1-000687,lucuzu26@arcline.io,05-12-2024,scale,OUT36M35,yes
SGN-1-000688,foceno88@eastwind.co,14-10-2024,starter,NH4ZEHWP,no
SGN-1-000689,potipi15@corvus.org,10-05-2024,scale,PWPZ61RL,no
SGN-1-000690,vubufe83@brightmail.dev,10-02-2024,growth,,no
SGN-1-000691,mepari35@arcline.io,21-03-2025,scale,LX5LFL9M,yes
SGN-1-000692,bakezu71@arcline.io,26-08-2024,starter,QKVQSFKK,no
SGN-1-000693,cesedo11@delta-post.net,03-04-2024,scale,HMV3RR0K,yes
SGN-1-000694,ludaco82@corvus.org,23-08-2024,starter,,yes
SGN-1-000695,kaferi77@corvus.org,09-12-2025,scale,,yes
SGN-1-000696,vicoza95@eastwind.co,02-09-2025,growth,,no
SGN-1-000697,rodize25@brightmail.dev,26-10-2025,scale,OJ6ZY6DV,yes
SGN-1-000698,demara85@arcline.io,28-05-2025,growth,,no
SGN-1-000699,sanela41@brightmail.dev,06-05-2025,starter,,yes
SGN-1-000700,guneti38@intranet,14-10-2024,starter,OHVKKZ73,no
SGN-1-000701,sigevo56@delta-post.net,13-05-2024,starter,WC2OZCSX,no
SGN-1-000702,zocufe56@arcline.io,21-04-2025,scale,MPXFFCB5,yes
SGN-1-000703,mudosu39@delta-post.net,27-12-2024,starter,,no
SGN-1-000704,vuvevo42@brightmail.dev,02-08-2024,scale,CPVMU3U1,yes
SGN-1-000705,rasute72@arcline.io,04-06-2025,growth,OWBD9XUQ,no
SGN-1-000706,zikugi52@corvus.org,21-10-2024,scale,,yes
SGN-1-000707,kegogo79@corvus.org,02-07-2024,scale,7G7Y2XJE,yes
SGN-1-000708,rakome25@delta-post.net,11-04-2025,starter,PMU5892S,no
SGN-1-000709,garute21@arcline.io,01-09-2025,growth,JHLP7MMQ,yes
SGN-1-000710,sucida57@delta-post.net,13-03-2025,scale,,no
SGN-1-000711,vumita74@brightmail.dev,13-11-2025,growth,,no
SGN-1-000712,rogezo88@brightmail.dev,22-10-2024,scale,4EN65UWF,no
SGN-1-000713,mapupo96@delta-post.net,27-12-2025,starter,IMYIXOWD,yes
SGN-1-000714,ketuca87@corvus.org,10-05-2025,scale,,yes
SGN-1-000715,tepena85@corvus.org,11-03-2024,growth,7ZK66185,no
SGN-1-000716,zigafe74@eastwind.co,01-04-2025,scale,,yes
SGN-1-000717,ketala51@delta-post.net,16-02-2025,starter,HTT0TO9Z,no
SGN-1-000718,venepe27@corvus.org,23-07-2024,growth,,no
