ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-5-000358,gelota60@brightmail.dev,18-06-2025,growth,,yes
SGN-5-000359,zabizo91@corvus.org,27-10-2025,growth,FSQQGTE9,no
SGN-5-000360,gegume43@delta-post.net,04-08-2025,starter,XO01B4US,no
SGN-5-000361,fabemo27@delta-post.net,22-08-2024,growth,QEDYM1ZJ,yes
SGN-5-000362,cuneko84@brightmail.dev,10-12-2025,growth,,yes
SGN-5-000363,koguro57@corvus.org,22-04-2024,growth,,no
SGN-5-000364,nebeza98@arcline.io,12-01-2025,scale,IXFUNAAU,no
SGN-5-000365,gecoto35@delta-post.net,27-08-2025,starter,,no
SGN-5-000366,suvobo72@intranet,26-11-2024,scale,5WWZA6EQ,yes
SGN-5-000367,firoba46@delta-post.net,07-12-2024,growth,,yes
SGN-5-000368,tokuzo42@brightmail.dev,08-07-2024,growth,,no
SGN-5-000369,fepafi44@arcline.io,01-09-2025,growth,307QNW11,yes
SGN-5-000370,suzoko19@arcline.io,20-01-2024,scale,,no
SGN-5-000371,konela76@eastwind.co,11-01-2025,starter,,no
SGN-5-000372,koroco80@eastwind.co,06-03-2024,growth,Y6YZ4D7U,no
SGN-5-000373,copulu15@eastwind.co,24-12-2025,growth,0OJI95GT,yes
SGN-5-000374,cirupi18@delta-post.net,10-07-2024,starter,RXADN4YH,no
SGN-5-000375,tepali71@corvus.org,10-11-2024,starter,,no
SGN-5-000376,libema30@brightmail.dev,07-08-2024,growth,U58HULAY,no
SGN-5-000377,cinuni76@corvus.org,22-11-2025,starter,Y7Z4PXGP,no
SGN-5-000378,fesuli30@corvus.org,13-09-2025,scale,JXTCS7PH,no
SGN-5-000379,seruli63@eastwind.co,17-09-2024,scale,N3WL5NEU,no
SGN-5-000380,logoma42@delta-post.net,06-04-2024,starter,OK8JBNIS,no
SGN-5-000381,gisoza14@delta-post.net,25-06-2025,growth,4MAP923I,yes
SGN-5-000382,rapata81@brightmail.dev,12-05-2025,scale,N81X1SDC,no
SGN-5-000383,cagono56@arcline.io,25-08-2024,starter,9J3Y0W96,no
SGN-5-000384,nutepi73@delta-post.net,14-07-2025,growth,N0N4TDXH,no
SGN-5-000385,danabu83@intranet,01-06-2024,growth,QV5RT6XF,no
SGN-5-000386,kebufi93@eastwind.co,25-10-2025,scale,,no
SGN-5-000387,navoro43@corvus.org,09-12-2025,growth,XR01QVNO,yes
SGN-5-000388,fagene11@corvus.org,09-02-2024,starter,,yes
SGN-5-000389,medoti61@arcline.io,15-04-2024,starter,JU8896GQ,no
SGN-5-000390,dulugi24@eastwind.co,02-03-2024,growth,,yes
SGN-5-000391,rep isi83@arcline.io,28-02-2025,starter,,no
SGN-5-000392,bizope15@brightmail.dev,15-12-2025,growth,,yes
SGN-5-000393,godifo83@corvus.org,27-03-2024,growth,OGVZZ6OO,yes
SGN-5-000394,fibidi62@corvus.org,05-12-2024,scale,,yes
SGN-5-000395,vokino51@corvus.org,25-06-2024,starter,EGIJ6UH5,yes
SGN-5-000396,niriri40@delta-post.net,13-12-2024,scale,8QYJ69Y5,yes
SGN-5-000397,bufaka38@eastwind.co,07-05-2024,starter,M6IYMV3K,yes
SGN-5-000398,@brightmail.dev,04-05-2024,growth,ULSQQL8Z,yes
SGN-5-000399,cifezu12@brightmail.dev,20-02-2025,scale,U08VRU4K,yes
SGN-5-000400,mekape15@delta-post.net,19-09-2025,scale,,no
SGN-5-000401,lizema72@eastwind.co,09-01-2025,starter,,no
SGN-5-000402,tedefo91@arcline.io,24-12-2024,growth,E3ENVCRG,no
SGN-5-000403,vuvami36@arcline.io,10-08-2025,scale,VEBXXDS4,yes
SGN-5-000404,gisuga72@delta-post.net,18-03-2024,scale,,no
SGN-5-000405,nitado99@eastwind.co,28-06-2025,starter,6KQW4ADJ,no
SGN-5-000406,kepeki66@@arcline.io,18-09-2024,growth,O8BJ951Z,yes
SGN-5-000407,sucadu48@arcline.io,24-01-2025,growth,0OOJRE55,no
SGN-5-000408,kolite81@delta-post.net,06-11-2024,growth,,yes
SGN-5-000409,vocuzi22@arcline.io,,starter,P6VM7080,no
SGN-5-000410,lolulu95@corvus.org,08-06-2024,growth,6FMJQ5NT,no
SGN-5-000411,salege73@delta-post.net,08-04-2025,growth,,yes
SGN-5-000412,tucave32@arcline.io,19-03-2025,scale,WVJNSZ9B,yes
SGN-5-000413,povavi55@delta-post.net,18-09-2025,starter,,yes
SGN-5-000414,dabisu73@corvus.org,20-12-2025,scale,8MM8IHZT,yes
SGN-5-000415,fasepi78@delta-post.net,03-11-2025,starter,,yes
SGN-5-000416,coduso51@delta-post.net,25-07-2025,scale,,yes
SGN-5-000417,meledu17@eastwind.co,23-05-2025,starter,14WFBNBR,yes
SGN-5-000418,zokuse29@brightmail.dev,07-02-2025,starter,Q1P0XQ5G,yes
SGN-5-000419,vinini64@eastwind.co,14-07-2025,growth,,yes
SGN-5-000420,kukucu23@brightmail.dev,10-02-2024,scale,,no
SGN-5-000421,gogibu38@delta-post.net,08-03-2025,scale,AYZP18HM,yes
SGN-5-000422,voboni98@arcline.io,12-11-2024,starter,EPNBR124,yes
SGN-5-000423,valoku27@corvus.org,02-05-2024,growth,39VJLY6R,yes
SGN-5-000424,nucuge73@corvus.org,18-10-2024,starter,RIFQNDOO,yes
SGN-5-000425,leseco41@brightmail.dev,05-09-2024,starter,XI6IVFBD,no
SGN-5-000426,ruceku52@brightmail.dev,04-08-2024,growth,,no
SGN-5-000427,bozoma87@arcline.io,28-09-2024,scale,,no
SGN-5-000428,bosuvu37@corvus.org,09-11-2024,starter,O0QMTSTN,no
SGN-5-000429,saluna16@arcline.io,24-12-2025,starter,XI88J4QQ,yes
SGN-5-000430,lomapu96@delta-post.net,11-10-2025,scale,,yes
SGN-5-000431,lalavo41@brightmail.dev,15-02-2024,growth,CFK7B5DW,no
SGN-5-000432,mevazo67@eastwind.co,21-09-2024,growth,BBDP0PST,no
SGN-5-000433,tokago65@delta-post.net,08-09-2024,growth,,yes
SGN-5-000434,sasopu85@brightmail.dev,25-12-2024,scale,ME1IUM6D,no
SGN-5-000435,bedazi17@corvus.org,20-05-2024,starter,LZI80ZMV,yes
SGN-5-000436,rufole67@delta-post.net,06-08-2025,starter,0HUA7VB6,no
SGN-5-000437,gedutu12@brightmail.dev,05-12-2024,growth,AK5004MP,yes
SGN-5-000438,gemefo63@arcline.io,,growth,TIU3FZTA,no
SGN-5-000439,kileve44@eastwind.co,08-05-2025,starter,50XCDFSG,yes
SGN-5-000440,tarobe37@brightmail.dev,11-05-2025,scale,,yes
,fodibi24@corvus.org,22-02-2024,growth,,yes
SGN-5-000442,zagugu93@arcline.io,07-03-2024,scale,3ZDBS14S,yes
SGN-5-000443,cediru21@arcline.io,17-10-2024,growth,POBWEQF3,no
SGN-5-000444,ponufe29@eastwind.co,15-12-2025,scale,1297XIDO,no
SGN-5-000445,ripaco72@eastwind.co,20-02-2024,growth,,no
SGN-5-000446,fetisi54@corvus.org,17-11-2025,scale,,no
SGN-5-000447,zumeci36@brightmail.dev,07-05-2024,starter,,yes
SGN-5-000448,dopate80@corvus.org,25-04-2025,growth,W5QG4RT7,yes
SGN-5-000449,kuzaso78@eastwind.co,09-11-2024,starter,QGJPTFOD,no
SGN-5-000450,pupumo62@arcline.io,26-09-2024,scale,21LUISBB,yes
SGN-5-000451,pakiti72@arcline.io,20-12-2024,growth,BU5DIE9K,no
SGN-5-000452,rucesu65@brightmail.dev,05-10-2024,scale,LPEWOQZ3,no
SGN-5-000453,forenu70@delta-post.net,21-11-2025,scale,X17W1TQM,no
SGN-5-000454,sukupe26@corvus.org,06-10-2025,starter,,no
SGN-5-000455,dirofi90@eastwind.co,11-05-2025,growth,,yes
SGN-5-000456,rezimu34@delta-post.net,14-04-2024,growth,90Y1L2SE,yes
SGN-5-000457,sip anu72@arcline.io,20-04-2024,scale,ND2SWI4F,yes
SGN-5-000458,vemagu61@corvus.org,23-12-2025,starter,,no
SGN-5-000459,kisobo15@brightmail.dev,04-02-2024,growth,DC3ROE71,yes
SGN-5-000460,ratuma95@eastwind.co,03-06-2024,starter,0YPJ8KVP,yes
SGN-5-000461,bobare66@corvus.org,17-07-2025,starter,,yes
SGN-5-000462,cerepi11@brightmail.dev,26-10-2024,scale,I6NYZ5RL,yes
SGN-5-000463,lazavo17@brightmail.dev,22-01-2025,scale,394WM019,no
SGN-5-000464,puvobi19@corvus.org,25-03-2025,starter,9PI44SHW,no
SGN-5-000465,megagi80@eastwind.co,15-04-2025,starter,67WD8NQC,no
SGN-5-000466,vegepu75@corvus.org,04-08-2025,growth,BZGVOGU4,no
SGN-5-000467,sisoso78@arcline.io,25-09-2025,starter,T4A37NHA,no
SGN-5-000468,sazopo46@corvus.org,21-11-2025,starter,R161CCRP,yes
SGN-5-000469,ravaza53@corvus.org,05-01-2025,starter,,yes
SGN-5-000470,dadape10@delta-post.net,12-06-2024,scale,,yes
SGN-5-000471,pagavu17@corvus.org,23-05-2025,scale,,yes
SGN-5-000472,tocopu16@delta-post.net,06-04-2024,growth,G397DJ8A,no
SGN-5-000473,vegoso39@arcline.io,25-12-2025,growth,,yes
SGN-5-000474,moladu41@brightmail.dev,17-02-2025,scale,BS154VQ3,no
SGN-5-000475,lulica98@brightmail.dev,28-05-2024,growth,N3R8NL86,no
SGN-5-000476,kufeda76@brightmail.dev,21-01-2024,starter,,no
SGN-5-000477,vilomi97@delta-post.net,19-10-2024,scale,,yes
SGN-5-000478,nikapo25@brightmail.dev,12-09-2025,starter,P9L5FPAK,no
SGN-5-000479,tupopa25@arcline.io,10-01-2025,starter,IK145QVY,no
SGN-5-000480,kucesi55@brightmail.dev,19-07-2024,growth,0WUKBWDC,yes
SGN-5-000481,tidalu84@brightmail.dev,04-10-2024,scale,,no
SGN-5-000482,banade20@delta-post.net,24-11-2024,starter,GJ38OCNU,no
SGN-5-000483,lofoli59@brightmail.dev,11-08-2025,scale,,no
SGN-5-000484,gonado49@corvus.org,23-09-2025,starter,FXJ7A0AP,no
SGN-5-000485,zudeme46@corvus.org,03-06-2025,scale,,yes
SGN-5-000486,vaveko90@brightmail.dev,05-02-2025,scale,XN5XXMAV,yes
SGN-5-000487,ciburo11@arcline.io,10-09-2024,growth,,yes
SGN-5-000488,dirate50@brightmail.dev,02-09-2025,starter,V81KV0UH,yes
SGN-5-000489,semocu15@brightmail.dev,16-07-2024,growth,,no
SGN-5-000490,nibava83@delta-post.net,22-04-2024,growth,0CQKVKL2,yes
SGN-5-000491,pakuva36@brightmail.dev,11-12-2025,growth,,no
SGN-5-000492,subolo73@eastwind.co,23-04-2025,scale,,no
SGN-5-000493,tevova17@delta-post.net,23-06-2024,scale,,yes
SGN-5-000494,rifivi43@corvus.org,16-01-2025,starter,,no
SGN-5-000495,vurosa94@arcline.io,09-08-2025,scale,MBA0OMEF,no
SGN-5-000496,fivezu98@corvus.org,06-06-2024,scale,W56K8XX3,no
,tamede63@brightmail.dev,28-07-2024,scale,,no
SGN-5-000498,vizafe49@arcline.io,09-07-2024,starter,,no
SGN-5-000499,redavi21@arcline.io,13-08-2025,scale,WL4M82Z5,no
SGN-5-000500,pesebi32@corvus.org,22-02-2025,starter,ELFERCE5,yes
SGN-5-000501,lozelo80@delta-post.net,05-09-2024,scale,HQ0X0F8M,no
SGN-5-000502,zamovi54@delta-post.net,23-02-2024,starter,15NOXVDD,yes
SGN-5-000503,kipesi93@delta-post.net,06-08-2024,scale,BCFQYBXY,yes
SGN-5-000504,zifala14@corvus.org,15-08-2024,scale,,no
SGN-5-000505,bifitu27@eastwind.co,14-10-2024,scale,MBDR2JWB,yes
SGN-5-000506,venomo90@brightmail.dev,03-06-2024,growth,,no
SGN-5-000507,niguri82@brightmail.dev,23-05-2024,starter,7RAN0FJJ,no
SGN-5-000508,fozumo50@brightmail.dev,16-04-2025,scale,V74VCMCG,yes
SGN-5-000509,fivaba67@corvus.org,03-11-2025,starter,,yes
SGN-5-000510,ganici70@eastwind.co,01-08-2024,scale,MKDH2RKV,yes
SGN-5-000511,lusaga64@corvus.org,05-03-2025,scale,CJ4GCK9K,yes
SGN-5-000512,lozote33@arcline.io,19-01-2025,scale,3VGW07WF,no
SGN-5-000513,mipore24@corvus.org,26-03-2025,starter,,no
SGN-5-000514,pedabe77@brightmail.dev,19-01-2025,scale,48SNPH7Z,yes
SGN-5-000515,lavifo70@brightmail.dev,18-02-2025,scale,J3TGNE38,no
SGN-5-000516,fecipi37@brightmail.dev,28-11-2025,growth,H85GNM07,no
SGN-5-000517,pezuka42@delta-post.net,09-02-2024,growth,,no
SGN-5-000518,tuduro80@arcline.io,14-10-2025,scale,,yes
SGN-5-000519,kurozu39@arcline.io,01-12-2024,starter,THBEUT2A,no
SGN-5-000520,bemadi58@arcline.io,25-09-2024,scale,9K6X8X3F,no
SGN-5-000521,kapado72@corvus.org,08-11-2024,growth,,yes
SGN-5-000522,calofo93@arcline.io,16-10-2025,scale,ZY309G47,no
SGN-5-000523,tevuro46@corvus.org,03-08-2024,growth,,yes
SGN-5-000524,kogegu28@brightmail.dev,22-02-2025,scale,ME18KY9B,yes
SGN-5-000525,dupeca40@eastwind.co,22-11-2024,scale,R52SQ8DY,no
SGN-5-000526,kapara50@delta-post.net,28-05-2024,scale,J3XX7Q73,yes
SGN-5-000527,nitaza53@delta-post.net,12-05-2024,starter,HD53EIGJ,yes
SGN-5-000528,bitano72@delta-post.net,02-08-2024,starter,WVWENKP4,yes
SGN-5-000529,korebu33@delta-post.net,05-02-2024,scale,4TY3Z2LK,no
SGN-5-000530,negede52@arcline.io,18-06-2025,scale,T11N7MI8,no
SGN-5-000531,cobole81@delta-post.net,02-10-2024,growth,,yes
SGN-5-000532,libagi11@arcline.io,11-07-2024,growth,IZTOY4R2,yes
SGN-5-000533,dagafe13@brightmail.dev,17-02-2024,growth,,yes
SGN-5-000534,belufe89@arcline.io,26-09-2024,starter,CRHX8G23,no
SGN-5-000535,mozuno10@eastwind.co,04-11-2024,starter,,no
SGN-5-000536,dufofo41@delta-post.net,25-05-2025,growth,,yes
SGN-5-000537,desovu98@arcline.io,25-03-2025,starter,,no
SGN-5-000538,revamo48@brightmail.dev,19-05-2025,scale,,yes
SGN-5-000539,cuvogo24@corvus.org,04-04-2024,growth,9NDC82F8,yes
SGN-5-000540,saloka29@eastwind.co,15-08-2025,scale,,yes
SGN-5-000541,nilopu42@corvus.org,21-02-2025,scale,XTQOOWJA,no
SGN-5-000542,bibege16@corvus.org,23-11-2025,scale,JQECBRK4,no
SGN-5-000543,rofoca70@eastwind.co,04-05-2024,growth,HAU3TO8S,yes
SGN-5-000544,zuzige40@delta-post.net,12-08-2025,starter,,no
SGN-5-000545,sapuvu61@brightmail.dev,28-03-2025,starter,,yes
SGN-5-000546,nukuce60@delta-post.net,06-04-2024,starter,S6CUWMMR,no
SGN-5-000547,nacige48@corvus.org,04-06-2025,growth,LRQOLZ9L,no
SGN-5-000548,fesama29@corvus.org,21-02-2024,scale,3XX3U4MD,yes
SGN-5-000549,vebiki59@brightmail.dev,05-03-2025,starter,,yes
SGN-5-000550,robofu62@eastwind.co,15-05-2024,growth,,yes
SGN-5-000551,vogive32@delta-post.net,22-06-2024,scale,O1YK58SH,yes
SGN-5-000552,potoze73@brightmail.dev,04-11-2025,starter,SUTBV0JG,yes
SGN-5-000553,caculi54@arcline.io,01-11-2024,starter,6I8AIB2X,no
SGN-5-000554,futiku10@brightmail.dev,28-04-2025,starter,,no
SGN-5-000555,tokupu65@delta-post.net,14-09-2025,starter,68W8F5DU,yes
SGN-5-000556,pitere63@delta-post.net,03-05-2024,scale,,no
SGN-5-000557,podesu40@corvus.org,01-09-2025,starter,O7T510NC,no
SGN-5-000558,cuzusa51@corvus.org,09-08-2025,growth,,no
SGN-5-000559,tatinu25@arcline.io,27-10-2024,scale,,no
SGN-5-000560,vapafe40@brightmail.dev,01-08-2025,scale,,no
SGN-5-000561,ficave12@arcline.io,25-12-2024,scale,OUN8HF9Z,yes
SGN-5-000562,tucigi36@brightmail.dev,18-08-2024,starter,3VPGV9S1,no
SGN-5-000563,zegeru17@corvus.org,17-05-2025,scale,MDXLDIAZ,yes
SGN-5-000564,mumama99@delta-post.net,14-12-2024,scale,BAORTM44,no
SGN-5-000565,cunete89@eastwind.co,09-12-2025,growth,GUOX48YF,no
SGN-5-000566,vosubi52@corvus.org,25-10-2024,starter,8JNJEWTC,no
SGN-5-000567,mimoro50@arcline.io,11-07-2025,scale,,yes
SGN-5-000568,liripu59@brightmail.dev,02-07-2024,scale,MP8CI2UA,no
SGN-5-000569,busebe61@corvus.org,,growth,,yes
SGN-5-000570,febubo29@corvus.org,07-08-2024,scale,R9G9AU0N,yes
SGN-5-000571,betepi16@eastwind.co,20-05-2025,scale,44STOSJ7,no
SGN-5-000572,kobile28@eastwind.co,05-05-2024,growth,F6DJS99G,yes
SGN-5-000573,cobura41@delta-post.net,07-04-2025,growth,GN6M04UV,yes
SGN-5-000574,kadosu62@brightmail.dev,01-05-2025,starter,3AY59DCG,yes
SGN-5-000575,kezolu42@delta-post.net,22-05-2025,growth,DC8VDOHO,yes
SGN-5-000576,kazilo81@corvus.org,16-03-2024,scale,,yes
SGN-5-000577,vuvani23@delta-post.net,04-12-2025,starter,9P7GNKMS,no
SGN-5-000578,momuli96@delta-post.net,01-10-2024,starter,669O0H72,no
SGN-5-000579,kodesu98@brightmail.dev,18-03-2024,scale,,no
SGN-5-000580,binacu66@corvus.org,26-12-2024,scale,VD2HBJRK,no
SGN-5-000581,depedo27@brightmail.dev,27-02-2024,growth,,no
SGN-5-000582,kegoni67@delta-post.net,26-12-2025,starter,JOK8UJNT,yes
SGN-5-000583,nakolu77@corvus.org,22-03-2025,starter,2WZ0N60N,yes
SGN-5-000584,decadu28@arcline.io,21-03-2025,growth,XWSY1LVP,yes
SGN-5-000585,pipeco68@eastwind.co,16-05-2024,starter,,yes
SGN-5-000586,povizi81@brightmail.dev,24-07-2025,growth,,no
SGN-5-000587,vuroke27@eastwind.co,06-01-2025,scale,,no
SGN-5-000588,begimu91@delta-post.net,21-08-2025,growth,,no
SGN-5-000589,doraci39@corvus.org,06-02-2024,starter,GJ43C0M0,yes
SGN-5-000590,manavu97@delta-post.net,18-10-2024,starter,YAYQRXLM,no
SGN-5-000591,kosano47@delta-post.net,04-02-2025,starter,SLCXSVQC,yes
SGN-5-000592,punipu69@delta-post.net,04-10-2025,scale,,no
SGN-5-000593,gisani57@corvus.org,14-08-2025,starter,KVMCHW3B,yes
SGN-5-000594,secole28@delta-post.net,27-05-2025,starter,,yes
SGN-5-000595,pelaza70@eastwind.co,15-04-2025,growth,,yes
SGN-5-000596,folelu10@eastwind.co,24-10-2025,starter,,yes
SGN-5-000597,surubi70@corvus.org,26-12-2025,growth,RZNKB4DZ,no
SGN-5-000598,fab odu83@arcline.io,20-03-2025,starter,,yes
SGN-5-000599,romere56@arcline.io,01-02-2025,growth,9GBN101N,no
SGN-5-000600,conigo82@arcline.io,16-07-2024,scale,,no
SGN-5-000601,dopica65@corvus.org,11-11-2025,starter,,no
SGN-5-000602,nulina68@brightmail.dev,13-11-2025,scale,,no
SGN-5-000603,gevego23@brightmail.dev,08-01-2024,starter,3SASQVNO,yes
SGN-5-000604,vovupa38@eastwind.co,13-08-2025,starter,73Y68MCX,yes
SGN-5-000605,zapusu47@delta-post.net,09-01-2025,scale,,no
SGN-5-000606,kicozu82@eastwind.co,19-11-2024,growth,,yes
SGN-5-000607,lazabi63@corvus.org,20-09-2024,starter,,no
SGN-5-000608,bukutu99@brightmail.dev,26-09-2025,growth,KLQ2HEFQ,yes
SGN-5-000609,zuzute95@delta-post.net,06-11-2024,growth,AW89JWAI,no
SGN-5-000610,zodoti24@brightmail.dev,26-11-2024,growth,X1MG1H53,yes
,muruzi83@eastwind.co,21-03-2024,scale,,yes
SGN-5-000612,gigice73@arcline.io,06-03-2025,starter,KJ8L0EJ6,yes
SGN-5-000613,sefobi20@delta-post.net,09-02-2024,starter,,yes
SGN-5-000614,masuza59@brightmail.dev,18-01-2024,starter,36CCJPTL,no
SGN-5-000615,kicoli82@brightmail.dev,07-03-2025,growth,,no
SGN-5-000616,vadisa68@delta-post.net,14-12-2024,scale,,no
SGN-5-000617,ratufi54@eastwind.co,15-06-2025,scale,RX6JDTF6,yes
SGN-5-000618,deduru68@corvus.org,08-06-2025,scale,,no
SGN-5-000619,vediva10@corvus.org,27-04-2025,scale,,no
SGN-5-000620,rirazo76@corvus.org,19-05-2025,growth,,yes
SGN-5-000621,lovaze40@corvus.org,04-11-2025,scale,,yes
SGN-5-000622,cufuru19@brightmail.dev,02-11-2025,growth,,no
SGN-5-000623,sovula55@arcline.io,11-07-2025,growth,,no
SGN-5-000624,sogafi74@corvus.org,26-01-2024,scale,P9ITN06S,yes
SGN-5-000625,sipipo23@eastwind.co,03-04-2024,scale,5K3IQ0LQ,yes
SGN-5-000626,bevepa65@eastwind.co,08-07-2025,growth,,yes
SGN-5-000627,kaluno42@eastwind.co,18-08-2025,scale,,yes
SGN-5-000628,gikopu24@corvus.org,10-10-2024,growth,Y3PD7CNO,yes
SGN-5-000629,dozovi66@delta-post.net,11-12-2024,starter,XLLS59CD,yes
SGN-5-000630,nofufe41@brightmail.dev,15-07-2025,starter,,no
SGN-5-000631,fomedo67@arcline.io,06-02-2025,growth,7X35SHXG,yes
SGN-5-000632,zepagi68@delta-post.net,20-11-2025,starter,83KQ546E,yes
SGN-5-000633,ramoka46@brightmail.dev,16-12-2024,scale,VGPQN6R3,yes
SGN-5-000634,resilu40@delta-post.net,28-11-2025,scale,RJULI735,no
SGN-5-000635,fulima45@arcline.io,12-11-2025,starter,51IYRU6U,yes
SGN-5-000636,cikace66@arcline.io,14-01-2024,starter,,no
SGN-5-000637,dutato73@corvus.org,11-01-2024,scale,6ZB59E5A,yes
SGN-5-000638,dutapa71@brightmail.dev,28-02-2025,growth,,yes
SGN-5-000639,vepeve41@brightmail.dev,11-02-2024,scale,,yes
SGN-5-000640,pipalo45@@corvus.org,13-06-2025,scale,Z7TQ1XZG,yes
SGN-5-000641,tofosu77@corvus.org,01-03-2024,starter,BEFX9VBP,no
SGN-5-000642,bocepe40@brightmail.dev,26-06-2025,scale,B0WOG33Y,yes
SGN-5-000643,vevolo48@arcline.io,07-10-2025,growth,58MWSGJB,yes
SGN-5-000644,tobanu91@corvus.org,06-06-2025,growth,49T98SUO,yes
SGN-5-000645,dovate67@arcline.io,26-02-2024,starter,Y3WELGMY,yes
SGN-5-000646,bizage11@arcline.io,19-07-2025,starter,,yes
SGN-5-000647,lozuzi31@arcline.io,13-09-2024,growth,E902NYYN,no
SGN-5-000648,curare36@corvus.org,12-02-2025,scale,,yes
SGN-5-000649,lipiga74@delta-post.net,13-01-2024,starter,0TX1BPRH,no
SGN-5-000650,rupase90@eastwind.co,06-01-2025,growth,RYH6C87Q,yes
SGN-5-000651,gisazu16@arcline.io,24-02-2025,growth,JATD7TN8,yes
SGN-5-000652,dolimi10@arcline.io,28-06-2025,starter,,yes
SGN-5-000653,caduli88@delta-post.net,20-06-2025,scale,,no
SGN-5-000654,rapocu50@corvus.org,23-05-2025,scale,DEBE0IEY,no
,sosoba63@arcline.io,22-12-2025,starter,S0YLEL0T,yes
SGN-5-000656,fopabo37@arcline.io,01-06-2024,scale,3BFGZIWE,yes
SGN-5-000657,rarogo43@arcline.io,10-08-2025,growth,,no
SGN-5-000658,secude18@arcline.io,12-08-2024,starter,1TMCAL2V,yes
SGN-5-000659,nisoca42@corvus.org,08-10-2025,starter,0PLNJQ5J,no
SGN-5-000660,rinori73@arcline.io,04-05-2024,growth,0Q36BXYU,yes
SGN-5-000661,nelifi44@arcline.io,06-01-2024,scale,,no
SGN-5-000662,fosice10@delta-post.net,21-08-2024,growth,,yes
SGN-5-000663,magomu62@corvus.org,11-06-2024,growth,,yes
SGN-5-000664,coloro52@brightmail.dev,27-03-2025,scale,,yes
SGN-5-000665,lekoke65@delta-post.net,11-01-2025,scale,31HCBKAO,no
SGN-5-000666,cutevi96@corvus.org,08-09-2025,growth,,yes
SGN-5-000667,lovake79@corvus.org,14-08-2025,starter,FOHAPPCH,no
SGN-5-000668,nunugi85@corvus.org,10-09-2024,starter,,yes
SGN-5-000669,setupe27@delta-post.net,08-01-2024,starter,LZEKM7CC,yes
SGN-5-000670,pozoza25@corvus.org,18-09-2025,growth,CAPIAWPC,no
SGN-5-000671,pizupi83@arcline.io,15-11-2025,starter,OF7BAN4C,no
SGN-5-000672,mecesi22@brightmail.dev,01-04-2025,scale,B2RN6YWF,no
SGN-5-000673,dumivi62@delta-post.net,10-01-2024,growth,,no
SGN-5-000674,cekico98@brightmail.dev,05-06-2025,starter,,no
SGN-5-000675,pozupi78@eastwind.co,18-09-2024,scale,,no
,bimafi88@corvus.org,14-04-2024,growth,,yes
SGN-5-000677,zafufo66@arcline.io,23-02-2024,starter,RF1KQUSQ,no
SGN-5-000678,munufu63@eastwind.co,25-10-2024,scale,,no
SGN-5-000679,zesude78@corvus.org,15-03-2025,starter,OJ7PUFPN,yes
SGN-5-000680,sumuli14@arcline.io,18-05-2025,growth,,no
SGN-5-000681,reneri67@brightmail.dev,26-06-2025,growth,5JTYDXKS,no
SGN-5-000682,tozoze90@eastwind.co,22-04-2024,starter,GYIY7NIU,no
SGN-5-000683,curibu75@brightmail.dev,23-02-2025,starter,,no
SGN-5-000684,nubigo46@corvus.org,05-06-2024,starter,WX3E33JA,yes
SGN-5-000685,bocani93@eastwind.co,16-07-2025,scale,C73C4XDO,no
SGN-5-000686,morire58@brightmail.dev,23-08-2025,growth,PJJQEVNJ,no
SGN-5-000687,menulu22@delta-post.net,22-04-2025,scale,YV2XOQ7N,no
SGN-5-000688,vasabu96@corvus.org,25-12-2025,growth,SYHF2L1V,yes
SGN-5-000689,cacese48@corvus.org,03-05-2025,growth,9QX5SVCM,no
SGN-5-000690,ponola84@corvus.org,19-02-2024,growth,8OW41T38,yes
SGN-5-000691,todero18@corvus.org,16-08-2024,starter,IE0BXSOT,no
SGN-5-000692,vomemi52@arcline.io,28-12-2024,starter,2QIHC3II,yes
SGN-5-000693,zubaka82@brightmail.dev,27-04-2025,starter,WM718SVP,yes
SGN-5-000694,zunolu12@eastwind.co,01-12-2025,starter,RP12TLXI,no
SGN-5-000695,vakepi50@corvus.org,20-12-2025,starter,,yes
SGN-5-000696,roviro57@delta-post.net,05-07-2025,scale,,yes
SGN-5-000697,gurabu42@eastwind.co,21-04-2025,growth,OSKQDVIR,no
SGN-5-000698,vamago96@eastwind.co,14-08-2024,scale,N7P5EPJI,yes
SGN-5-000699,dazoki52@arcline.io,27-08-2024,scale,,no
SGN-5-000700,gokisu22@eastwind.co,18-01-2025,starter,,yes
SGN-5-000701,norufa65@intranet,10-10-2024,growth,7JI7WJ8F,no
SGN-5-000702,sefure29@arcline.io,27-03-2025,starter,,no
SGN-5-000703,pefole57@eastwind.co,13-01-2024,scale,,no
SGN-5-000704,tufenu89@corvus.org,15-09-2025,growth,CW555WFV,no
SGN-5-000705,recini63@eastwind.co,01-02-2024,growth,,no
SGN-5-000706,cafoto18@eastwind.co,28-04-2024,growth,,no
SGN-5-000707,fusebe82@delta-post.net,16-02-2024,scale,,yes
SGN-5-000708,vecute17@arcline.io,11-10-2024,growth,,yes
SGN-5-000709,derebi86@arcline.io,22-10-2025,scale,CQJSD5X6,yes
SGN-5-000710,kigase73@arcline.io,14-11-2025,growth,,no
SGN-5-000711,vukuzo95@eastwind.co,24-01-2024,starter,ZAOCWUTL,yes
SGN-5-000712,dopeda64@brightmail.dev,21-12-2024,growth,,no
SGN-5-000713,vevupu90@corvus.org,18-11-2025,starter,DB4NK07N,yes
